[mea_500kV_1]二次侧数据---kV/kA
TIME		Va		Vb		Vc		Ia		Ib		Ic		Vab		Vbc		Vca		freq		P		Q		pf		3I0		3V0
    0.000000,	    0.023393,	    0.035250,	    0.011858,	    0.000325,	    0.000479,	    0.000154,	    0.058643,	    0.047108,	    0.011535,	   -1.#IND00,	    0.001930,	    0.000000,	    1.000000,	    0.000000,	   -0.000000
    0.528292,	  280.993990,	  280.993951,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695793,	  486.695860,	   49.999993,	236872.830878,	   -0.178646,	    1.000000,	   -0.000000,	   -0.000000
    0.528708,	  280.993987,	  280.993948,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695826,	  486.695798,	  486.695865,	   49.999993,	236872.830852,	   -0.178664,	    1.000000,	   -0.000000,	   -0.000000
    0.529125,	  280.993983,	  280.993946,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695816,	  486.695805,	  486.695868,	   49.999993,	236872.830825,	   -0.178682,	    1.000000,	   -0.000000,	   -0.000000
    0.529542,	  280.993978,	  280.993946,	  280.993981,	    1.049991,	    1.049991,	    1.049991,	  486.695807,	  486.695814,	  486.695869,	   49.999993,	236872.830798,	   -0.178697,	    1.000000,	   -0.000000,	   -0.000000
    0.529958,	  280.993972,	  280.993947,	  280.993986,	    1.049991,	    1.049991,	    1.049991,	  486.695800,	  486.695823,	  486.695866,	   49.999993,	236872.830770,	   -0.178712,	    1.000000,	   -0.000000,	   -0.000000
    0.530375,	  280.993966,	  280.993950,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695833,	  486.695862,	   49.999993,	236872.830742,	   -0.178723,	    1.000000,	   -0.000000,	   -0.000000
    0.530792,	  280.993960,	  280.993954,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695843,	  486.695855,	   49.999993,	236872.830715,	   -0.178734,	    1.000000,	   -0.000000,	   -0.000000
    0.531208,	  280.993955,	  280.993959,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695852,	  486.695846,	   49.999993,	236872.830689,	   -0.178741,	    1.000000,	    0.000000,	   -0.000000
    0.531625,	  280.993951,	  280.993965,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695860,	  486.695836,	   49.999993,	236872.830665,	   -0.178746,	    1.000000,	    0.000000,	   -0.000000
    0.532042,	  280.993948,	  280.993970,	  280.993987,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695865,	  486.695826,	   49.999993,	236872.830643,	   -0.178749,	    1.000000,	    0.000000,	   -0.000000
    0.532458,	  280.993946,	  280.993976,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695805,	  486.695868,	  486.695816,	   49.999993,	236872.830623,	   -0.178749,	    1.000000,	   -0.000000,	   -0.000000
    0.532875,	  280.993946,	  280.993981,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695868,	  486.695807,	   49.999993,	236872.830606,	   -0.178746,	    1.000000,	    0.000000,	   -0.000000
    0.533292,	  280.993947,	  280.993986,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695823,	  486.695866,	  486.695800,	   49.999993,	236872.830593,	   -0.178741,	    1.000000,	    0.000000,	   -0.000000
    0.533708,	  280.993950,	  280.993989,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695833,	  486.695861,	  486.695794,	   49.999993,	236872.830582,	   -0.178734,	    1.000000,	    0.000000,	   -0.000000
    0.534125,	  280.993954,	  280.993990,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695843,	  486.695854,	  486.695791,	   49.999993,	236872.830575,	   -0.178724,	    1.000000,	    0.000000,	   -0.000000
    0.534542,	  280.993959,	  280.993991,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695852,	  486.695846,	  486.695791,	   49.999993,	236872.830571,	   -0.178712,	    1.000000,	    0.000000,	   -0.000000
    0.534958,	  280.993965,	  280.993989,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695860,	  486.695836,	  486.695793,	   49.999993,	236872.830571,	   -0.178698,	    1.000000,	    0.000000,	   -0.000000
    0.535375,	  280.993971,	  280.993986,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695865,	  486.695826,	  486.695798,	   49.999993,	236872.830575,	   -0.178682,	    1.000000,	    0.000000,	   -0.000000
    0.535792,	  280.993976,	  280.993982,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695868,	  486.695816,	  486.695805,	   49.999993,	236872.830582,	   -0.178665,	    1.000000,	    0.000000,	   -0.000000
    0.536208,	  280.993981,	  280.993977,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695868,	  486.695807,	  486.695814,	   49.999993,	236872.830593,	   -0.178647,	    1.000000,	    0.000000,	   -0.000000
    0.536625,	  280.993986,	  280.993972,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695799,	  486.695824,	   49.999993,	236872.830607,	   -0.178628,	    1.000000,	    0.000000,	   -0.000000
    0.537042,	  280.993989,	  280.993966,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695861,	  486.695794,	  486.695834,	   49.999993,	236872.830624,	   -0.178608,	    1.000000,	    0.000000,	   -0.000000
    0.537458,	  280.993990,	  280.993960,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695854,	  486.695791,	  486.695844,	   49.999993,	236872.830644,	   -0.178588,	    1.000000,	    0.000000,	   -0.000000
    0.537875,	  280.993991,	  280.993955,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695846,	  486.695791,	  486.695853,	   49.999993,	236872.830666,	   -0.178569,	    1.000000,	    0.000000,	   -0.000000
    0.538292,	  280.993989,	  280.993951,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695793,	  486.695860,	   49.999993,	236872.830690,	   -0.178550,	    1.000000,	    0.000000,	    0.000000
    0.538708,	  280.993987,	  280.993948,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695826,	  486.695798,	  486.695865,	   49.999993,	236872.830716,	   -0.178532,	    1.000000,	   -0.000000,	    0.000000
    0.539125,	  280.993983,	  280.993946,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695816,	  486.695805,	  486.695868,	   49.999993,	236872.830742,	   -0.178514,	    1.000000,	    0.000000,	    0.000000
    0.539542,	  280.993978,	  280.993946,	  280.993982,	    1.049991,	    1.049991,	    1.049991,	  486.695807,	  486.695814,	  486.695869,	   49.999993,	236872.830770,	   -0.178499,	    1.000000,	    0.000000,	    0.000000
    0.539958,	  280.993972,	  280.993947,	  280.993986,	    1.049991,	    1.049991,	    1.049991,	  486.695799,	  486.695824,	  486.695866,	   49.999993,	236872.830798,	   -0.178485,	    1.000000,	   -0.000000,	    0.000000
    0.540375,	  280.993966,	  280.993950,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695834,	  486.695861,	   49.999993,	236872.830825,	   -0.178473,	    1.000000,	    0.000000,	    0.000000
    0.540792,	  280.993960,	  280.993954,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695844,	  486.695855,	   49.999993,	236872.830852,	   -0.178463,	    1.000000,	    0.000000,	    0.000000
    0.541208,	  280.993955,	  280.993959,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695853,	  486.695846,	   49.999993,	236872.830878,	   -0.178455,	    1.000000,	   -0.000000,	    0.000000
    0.541625,	  280.993951,	  280.993965,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695860,	  486.695836,	   49.999993,	236872.830902,	   -0.178450,	    1.000000,	   -0.000000,	    0.000000
    0.542042,	  280.993948,	  280.993971,	  280.993987,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695866,	  486.695826,	   49.999993,	236872.830924,	   -0.178448,	    1.000000,	   -0.000000,	    0.000000
    0.542458,	  280.993946,	  280.993977,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695805,	  486.695869,	  486.695816,	   49.999993,	236872.830944,	   -0.178447,	    1.000000,	    0.000000,	    0.000000
    0.542875,	  280.993946,	  280.993982,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695869,	  486.695807,	   49.999993,	236872.830960,	   -0.178450,	    1.000000,	   -0.000000,	    0.000000
    0.543292,	  280.993947,	  280.993986,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695867,	  486.695800,	   49.999993,	236872.830974,	   -0.178455,	    1.000000,	   -0.000000,	    0.000000
    0.543708,	  280.993950,	  280.993989,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695834,	  486.695862,	  486.695794,	   49.999993,	236872.830985,	   -0.178463,	    1.000000,	   -0.000000,	    0.000000
    0.544125,	  280.993954,	  280.993991,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695844,	  486.695855,	  486.695791,	   49.999993,	236872.830992,	   -0.178473,	    1.000000,	   -0.000000,	    0.000000
    0.544542,	  280.993959,	  280.993991,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695853,	  486.695846,	  486.695791,	   49.999993,	236872.830996,	   -0.178485,	    1.000000,	   -0.000000,	    0.000000
    0.544958,	  280.993965,	  280.993990,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695860,	  486.695836,	  486.695793,	   49.999993,	236872.830995,	   -0.178498,	    1.000000,	   -0.000000,	    0.000000
    0.545375,	  280.993971,	  280.993987,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695826,	  486.695798,	   49.999993,	236872.830992,	   -0.178514,	    1.000000,	   -0.000000,	    0.000000
    0.545792,	  280.993976,	  280.993983,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695869,	  486.695816,	  486.695805,	   49.999993,	236872.830985,	   -0.178531,	    1.000000,	   -0.000000,	    0.000000
    0.546208,	  280.993982,	  280.993978,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695869,	  486.695807,	  486.695814,	   49.999993,	236872.830974,	   -0.178549,	    1.000000,	   -0.000000,	    0.000000
    0.546625,	  280.993986,	  280.993972,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695867,	  486.695800,	  486.695824,	   49.999993,	236872.830960,	   -0.178568,	    1.000000,	    0.000000,	    0.000000
    0.547042,	  280.993989,	  280.993966,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695862,	  486.695794,	  486.695834,	   49.999993,	236872.830943,	   -0.178588,	    1.000000,	   -0.000000,	    0.000000
    0.547458,	  280.993991,	  280.993961,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695855,	  486.695791,	  486.695844,	   49.999993,	236872.830923,	   -0.178607,	    1.000000,	   -0.000000,	    0.000000
    0.547875,	  280.993991,	  280.993955,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695846,	  486.695791,	  486.695853,	   49.999993,	236872.830901,	   -0.178627,	    1.000000,	   -0.000000,	    0.000000
    0.548292,	  280.993990,	  280.993951,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695793,	  486.695860,	   49.999993,	236872.830877,	   -0.178646,	    1.000000,	   -0.000000,	   -0.000000
    0.548708,	  280.993987,	  280.993948,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695826,	  486.695798,	  486.695865,	   49.999993,	236872.830852,	   -0.178664,	    1.000000,	   -0.000000,	   -0.000000
    0.549125,	  280.993983,	  280.993946,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695816,	  486.695805,	  486.695868,	   49.999993,	236872.830825,	   -0.178681,	    1.000000,	   -0.000000,	   -0.000000
    0.549542,	  280.993978,	  280.993946,	  280.993981,	    1.049991,	    1.049991,	    1.049991,	  486.695807,	  486.695814,	  486.695869,	   49.999993,	236872.830797,	   -0.178697,	    1.000000,	   -0.000000,	   -0.000000
    0.549958,	  280.993972,	  280.993947,	  280.993986,	    1.049991,	    1.049991,	    1.049991,	  486.695800,	  486.695823,	  486.695866,	   49.999993,	236872.830770,	   -0.178711,	    1.000000,	   -0.000000,	   -0.000000
    0.550375,	  280.993966,	  280.993950,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695833,	  486.695862,	   49.999993,	236872.830742,	   -0.178722,	    1.000000,	   -0.000000,	   -0.000000
    0.550792,	  280.993960,	  280.993954,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695843,	  486.695855,	   49.999993,	236872.830716,	   -0.178732,	    1.000000,	   -0.000000,	   -0.000000
    0.551208,	  280.993955,	  280.993959,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695852,	  486.695846,	   49.999993,	236872.830690,	   -0.178740,	    1.000000,	    0.000000,	   -0.000000
    0.551625,	  280.993951,	  280.993965,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695860,	  486.695836,	   49.999993,	236872.830666,	   -0.178745,	    1.000000,	    0.000000,	   -0.000000
    0.552042,	  280.993948,	  280.993970,	  280.993987,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695865,	  486.695826,	   49.999993,	236872.830644,	   -0.178748,	    1.000000,	    0.000000,	   -0.000000
    0.552458,	  280.993946,	  280.993976,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695805,	  486.695868,	  486.695816,	   49.999993,	236872.830625,	   -0.178748,	    1.000000,	    0.000000,	   -0.000000
    0.552875,	  280.993946,	  280.993981,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695868,	  486.695807,	   49.999993,	236872.830608,	   -0.178745,	    1.000000,	    0.000000,	   -0.000000
    0.553292,	  280.993947,	  280.993986,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695823,	  486.695866,	  486.695800,	   49.999993,	236872.830594,	   -0.178740,	    1.000000,	    0.000000,	   -0.000000
    0.553708,	  280.993950,	  280.993989,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695833,	  486.695861,	  486.695794,	   49.999993,	236872.830584,	   -0.178732,	    1.000000,	    0.000000,	   -0.000000
    0.554125,	  280.993954,	  280.993990,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695843,	  486.695854,	  486.695791,	   49.999993,	236872.830576,	   -0.178723,	    1.000000,	    0.000000,	   -0.000000
    0.554542,	  280.993959,	  280.993991,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695852,	  486.695846,	  486.695791,	   49.999993,	236872.830573,	   -0.178711,	    1.000000,	    0.000000,	   -0.000000
    0.554958,	  280.993965,	  280.993989,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695860,	  486.695836,	  486.695793,	   49.999993,	236872.830573,	   -0.178697,	    1.000000,	    0.000000,	   -0.000000
    0.555375,	  280.993971,	  280.993986,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695865,	  486.695826,	  486.695798,	   49.999993,	236872.830577,	   -0.178681,	    1.000000,	    0.000000,	   -0.000000
    0.555792,	  280.993976,	  280.993982,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695868,	  486.695816,	  486.695805,	   49.999993,	236872.830584,	   -0.178664,	    1.000000,	    0.000000,	   -0.000000
    0.556208,	  280.993981,	  280.993977,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695868,	  486.695807,	  486.695814,	   49.999993,	236872.830594,	   -0.178646,	    1.000000,	    0.000000,	   -0.000000
    0.556625,	  280.993986,	  280.993972,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695799,	  486.695824,	   49.999993,	236872.830608,	   -0.178628,	    1.000000,	    0.000000,	   -0.000000
    0.557042,	  280.993989,	  280.993966,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695861,	  486.695794,	  486.695834,	   49.999993,	236872.830625,	   -0.178608,	    1.000000,	    0.000000,	   -0.000000
    0.557458,	  280.993990,	  280.993960,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695854,	  486.695791,	  486.695844,	   49.999993,	236872.830645,	   -0.178589,	    1.000000,	    0.000000,	   -0.000000
    0.557875,	  280.993991,	  280.993955,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695846,	  486.695791,	  486.695853,	   49.999993,	236872.830667,	   -0.178569,	    1.000000,	    0.000000,	   -0.000000
    0.558292,	  280.993989,	  280.993951,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695793,	  486.695860,	   49.999993,	236872.830691,	   -0.178550,	    1.000000,	    0.000000,	    0.000000
    0.558708,	  280.993987,	  280.993948,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695826,	  486.695798,	  486.695865,	   49.999993,	236872.830716,	   -0.178532,	    1.000000,	    0.000000,	    0.000000
    0.559125,	  280.993983,	  280.993946,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695816,	  486.695805,	  486.695868,	   49.999993,	236872.830743,	   -0.178515,	    1.000000,	    0.000000,	    0.000000
    0.559542,	  280.993978,	  280.993946,	  280.993982,	    1.049991,	    1.049991,	    1.049991,	  486.695807,	  486.695814,	  486.695869,	   49.999993,	236872.830770,	   -0.178500,	    1.000000,	    0.000000,	    0.000000
    0.559958,	  280.993972,	  280.993947,	  280.993986,	    1.049991,	    1.049991,	    1.049991,	  486.695799,	  486.695824,	  486.695866,	   49.999993,	236872.830798,	   -0.178486,	    1.000000,	    0.000000,	    0.000000
    0.560375,	  280.993966,	  280.993950,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695834,	  486.695861,	   49.999993,	236872.830825,	   -0.178474,	    1.000000,	   -0.000000,	    0.000000
    0.560792,	  280.993960,	  280.993954,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695844,	  486.695855,	   49.999993,	236872.830852,	   -0.178464,	    1.000000,	    0.000000,	    0.000000
    0.561208,	  280.993955,	  280.993959,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695853,	  486.695846,	   49.999993,	236872.830877,	   -0.178456,	    1.000000,	    0.000000,	    0.000000
    0.561625,	  280.993951,	  280.993965,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695860,	  486.695836,	   49.999993,	236872.830901,	   -0.178451,	    1.000000,	    0.000000,	    0.000000
    0.562042,	  280.993948,	  280.993971,	  280.993987,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695866,	  486.695826,	   49.999993,	236872.830923,	   -0.178449,	    1.000000,	   -0.000000,	    0.000000
    0.562458,	  280.993946,	  280.993977,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695805,	  486.695869,	  486.695816,	   49.999993,	236872.830942,	   -0.178449,	    1.000000,	   -0.000000,	    0.000000
    0.562875,	  280.993946,	  280.993982,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695869,	  486.695807,	   49.999993,	236872.830959,	   -0.178451,	    1.000000,	    0.000000,	    0.000000
    0.563292,	  280.993947,	  280.993986,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695867,	  486.695800,	   49.999993,	236872.830973,	   -0.178456,	    1.000000,	   -0.000000,	    0.000000
    0.563708,	  280.993950,	  280.993989,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695834,	  486.695862,	  486.695794,	   49.999993,	236872.830983,	   -0.178464,	    1.000000,	   -0.000000,	    0.000000
    0.564125,	  280.993954,	  280.993991,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695844,	  486.695855,	  486.695791,	   49.999993,	236872.830990,	   -0.178474,	    1.000000,	   -0.000000,	    0.000000
    0.564542,	  280.993959,	  280.993991,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695853,	  486.695846,	  486.695791,	   49.999993,	236872.830994,	   -0.178485,	    1.000000,	   -0.000000,	    0.000000
    0.564958,	  280.993965,	  280.993990,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695860,	  486.695836,	  486.695793,	   49.999993,	236872.830994,	   -0.178499,	    1.000000,	   -0.000000,	    0.000000
    0.565375,	  280.993971,	  280.993987,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695826,	  486.695798,	   49.999993,	236872.830990,	   -0.178515,	    1.000000,	   -0.000000,	    0.000000
    0.565792,	  280.993976,	  280.993983,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695869,	  486.695816,	  486.695805,	   49.999993,	236872.830983,	   -0.178532,	    1.000000,	   -0.000000,	    0.000000
    0.566208,	  280.993982,	  280.993978,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695869,	  486.695807,	  486.695814,	   49.999993,	236872.830972,	   -0.178550,	    1.000000,	   -0.000000,	    0.000000
    0.566625,	  280.993986,	  280.993972,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695867,	  486.695800,	  486.695824,	   49.999993,	236872.830959,	   -0.178568,	    1.000000,	   -0.000000,	    0.000000
    0.567042,	  280.993989,	  280.993966,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695862,	  486.695794,	  486.695834,	   49.999993,	236872.830942,	   -0.178588,	    1.000000,	   -0.000000,	    0.000000
    0.567458,	  280.993991,	  280.993961,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695855,	  486.695791,	  486.695844,	   49.999993,	236872.830922,	   -0.178607,	    1.000000,	   -0.000000,	    0.000000
    0.567875,	  280.993991,	  280.993955,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695846,	  486.695791,	  486.695853,	   49.999993,	236872.830900,	   -0.178627,	    1.000000,	   -0.000000,	    0.000000
    0.568292,	  280.993990,	  280.993951,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695793,	  486.695860,	   49.999993,	236872.830877,	   -0.178645,	    1.000000,	   -0.000000,	   -0.000000
    0.568708,	  280.993987,	  280.993948,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695826,	  486.695798,	  486.695865,	   49.999993,	236872.830851,	   -0.178663,	    1.000000,	   -0.000000,	   -0.000000
    0.569125,	  280.993983,	  280.993946,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695816,	  486.695805,	  486.695868,	   49.999993,	236872.830825,	   -0.178680,	    1.000000,	    0.000000,	   -0.000000
    0.569542,	  280.993978,	  280.993946,	  280.993981,	    1.049991,	    1.049991,	    1.049991,	  486.695807,	  486.695814,	  486.695869,	   49.999993,	236872.830797,	   -0.178696,	    1.000000,	   -0.000000,	   -0.000000
    0.569958,	  280.993972,	  280.993947,	  280.993986,	    1.049991,	    1.049991,	    1.049991,	  486.695800,	  486.695823,	  486.695866,	   49.999993,	236872.830770,	   -0.178710,	    1.000000,	    0.000000,	   -0.000000
    0.570375,	  280.993966,	  280.993950,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695833,	  486.695862,	   49.999993,	236872.830743,	   -0.178722,	    1.000000,	   -0.000000,	   -0.000000
    0.570792,	  280.993960,	  280.993954,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695843,	  486.695855,	   49.999993,	236872.830716,	   -0.178731,	    1.000000,	   -0.000000,	   -0.000000
    0.571208,	  280.993955,	  280.993959,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695852,	  486.695846,	   49.999993,	236872.830691,	   -0.178739,	    1.000000,	    0.000000,	   -0.000000
    0.571625,	  280.993951,	  280.993965,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695860,	  486.695836,	   49.999993,	236872.830667,	   -0.178744,	    1.000000,	   -0.000000,	   -0.000000
    0.572042,	  280.993948,	  280.993970,	  280.993987,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695865,	  486.695826,	   49.999993,	236872.830645,	   -0.178746,	    1.000000,	   -0.000000,	   -0.000000
    0.572458,	  280.993946,	  280.993976,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695805,	  486.695868,	  486.695816,	   49.999993,	236872.830626,	   -0.178746,	    1.000000,	   -0.000000,	   -0.000000
    0.572875,	  280.993946,	  280.993981,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695868,	  486.695807,	   49.999993,	236872.830609,	   -0.178744,	    1.000000,	    0.000000,	   -0.000000
    0.573292,	  280.993947,	  280.993986,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695823,	  486.695866,	  486.695800,	   49.999993,	236872.830596,	   -0.178739,	    1.000000,	    0.000000,	   -0.000000
    0.573708,	  280.993950,	  280.993989,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695833,	  486.695861,	  486.695794,	   49.999993,	236872.830585,	   -0.178731,	    1.000000,	    0.000000,	   -0.000000
    0.574125,	  280.993954,	  280.993990,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695843,	  486.695854,	  486.695791,	   49.999993,	236872.830578,	   -0.178722,	    1.000000,	    0.000000,	   -0.000000
    0.574542,	  280.993959,	  280.993991,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695852,	  486.695846,	  486.695791,	   49.999993,	236872.830575,	   -0.178710,	    1.000000,	    0.000000,	   -0.000000
    0.574958,	  280.993965,	  280.993989,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695860,	  486.695836,	  486.695793,	   49.999993,	236872.830575,	   -0.178696,	    1.000000,	    0.000000,	   -0.000000
    0.575375,	  280.993971,	  280.993986,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695865,	  486.695826,	  486.695798,	   49.999993,	236872.830578,	   -0.178681,	    1.000000,	    0.000000,	   -0.000000
    0.575792,	  280.993976,	  280.993982,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695868,	  486.695816,	  486.695805,	   49.999993,	236872.830586,	   -0.178664,	    1.000000,	   -0.000000,	   -0.000000
    0.576208,	  280.993981,	  280.993977,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695868,	  486.695807,	  486.695814,	   49.999993,	236872.830596,	   -0.178646,	    1.000000,	    0.000000,	   -0.000000
    0.576625,	  280.993986,	  280.993972,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695799,	  486.695824,	   49.999993,	236872.830610,	   -0.178627,	    1.000000,	   -0.000000,	   -0.000000
    0.577042,	  280.993989,	  280.993966,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695861,	  486.695794,	  486.695834,	   49.999993,	236872.830627,	   -0.178608,	    1.000000,	    0.000000,	   -0.000000
    0.577458,	  280.993990,	  280.993960,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695854,	  486.695791,	  486.695844,	   49.999993,	236872.830646,	   -0.178589,	    1.000000,	    0.000000,	   -0.000000
    0.577875,	  280.993991,	  280.993955,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695846,	  486.695791,	  486.695853,	   49.999993,	236872.830668,	   -0.178569,	    1.000000,	    0.000000,	   -0.000000
    0.578292,	  280.993989,	  280.993951,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695793,	  486.695860,	   49.999993,	236872.830691,	   -0.178551,	    1.000000,	    0.000000,	    0.000000
    0.578708,	  280.993987,	  280.993948,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695826,	  486.695798,	  486.695865,	   49.999993,	236872.830717,	   -0.178533,	    1.000000,	    0.000000,	    0.000000
